System,ID,Title,Tags,Link
YARN,YARN-9336,[JobHistoryServer leaks CLOSE_WAIT tcp connections when using LogAggregationIndexedFileController],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/YARN-9336
YARN,YARN-9067,[YARN Resource Manager is running OOM because of leak of Configuration Object],"['sc-fail', 'rc-logic-leak']",https://issues.apache.org/jira/browse/YARN-9067
YARN,YARN-8242,[YARN NM: OOM error while reading back the state store on recovery],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/YARN-8242
YARN,YARN-8184,[Too many metrics if containerLocalizer/ResourceLocalizationService uses ReadWriteDiskValidator],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/YARN-8184
YARN,YARN-7147,[ATS1.5 crash due to OOM],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/YARN-7147
YARN,YARN-6967,[Limit application attempt's diagnostic message size thoroughly],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/YARN-6967
YARN,YARN-6188,[Fix OOM issue with decommissioningNodesWatcher in the case of clusters with large number of nodes],"['sc-clus', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/YARN-6188
YARN,YARN-6125,[The application attempt's diagnostic message should have a maximum size],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/YARN-6125
YARN,YARN-5773,[RM recovery too slow due to LeafQueue#activateApplication()],"['sc-load', 'rc-compute-app']",https://issues.apache.org/jira/browse/YARN-5773
YARN,YARN-5482,[ContainerMetric Lead to memory leaks],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/YARN-5482
YARN,YARN-5438,[TimelineClientImpl leaking FileSystem Instances causing Long running services like HiverServer2 daemon going OOM],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/YARN-5438
YARN,YARN-5296,[NMs going OutOfMemory because ContainerMetrics leak in ContainerMonitorImpl],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/YARN-5296
YARN,YARN-2314,[ContainerManagementProtocolProxy can create thousands of threads for a large cluster],"['sc-clus', 'rc-logic-race']",https://issues.apache.org/jira/browse/YARN-2314
YARN,YARN-467,[Jobs fail during resource localization when public distributed-cache hits unix directory limits],"['sc-load', 'rc-bloat-opt']",https://issues.apache.org/jira/browse/YARN-467
HDFS,HDFS-15406,[Improve the speed of Datanode Block Scan],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-15406
HDFS,HDFS-15621,[Datanode DirectoryScanner uses excessive memory],"['sc-data', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-15621
HDFS,HDFS-16100,[HA: Improve performance of Standby node transition to Active],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-16100
HDFS,HDFS-16989,[Large scale block transfer causes too many excess blocks],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-16989
HDFS,HDFS-17096,[Out of memory exception when mistakenly set ipc.server.read.threadpool.size to a large value],"['sc-clus', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HDFS-17096
HDFS,HDFS-17097,[Out of Memory when set dfs.namenode.blockreport.queue.size to a large number],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-17097
HDFS,HDFS-15150,[Introduce read write lock to Datanode],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-15150
HDFS,HDFS-15118,[[SBN Read] Slow clients when Observer reads are enabled but there are no Observers on the cluster.],"['sc-load', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-15118
HDFS,HDFS-14997,[BPServiceActor processes commands from NameNode asynchronously],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14997
HDFS,HDFS-14973,[Balancer getBlocks RPC dispersal does not function properly],"['sc-load', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-14973
HDFS,HDFS-14859,[Prevent unnecessary evaluation of costly operation getNumLiveDataNodes when dfs.namenode.safemode.min.datanodes is not zero],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-14859
HDFS,HDFS-14854,[Create improved decommission monitor implementation],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14854
HDFS,HDFS-14849,[Erasure Coding: the internal block is replicated many times when datanode is decommissioning],"['sc-clus', 'rc-logic-race']",https://issues.apache.org/jira/browse/HDFS-14849
HDFS,HDFS-14771,[Backport HDFS-14617 to branch-2 (Improve fsimage load time by writing sub-sections to the fsimage index)],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-14771
HDFS,HDFS-14657,[Refine NameSystem lock usage during processing FBR],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14657
HDFS,HDFS-14613,[BlockManagerSafeMode should avoid to check datanode thresholds with default zero value.],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-14613
HDFS,HDFS-14547,[DirectoryWithQuotaFeature.quota costs additional memory even the storage type quota is not set.],"['sc-data', 'rc-bloat-waste']",https://issues.apache.org/jira/browse/HDFS-14547
HDFS,HDFS-14513,[FSImage which is saving should be clean while NameNode shutdown],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-14513
HDFS,HDFS-14497,[Write lock held by metasave impact following RPC processing],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14497
HDFS,HDFS-14492,[Snapshot memory leak],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-14492
HDFS,HDFS-14476,[lock too long when fix inconsistent blocks between disk and in-memory],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14476
HDFS,HDFS-14370,[Edit log tailing fast-path should allow for backoff],"['sc-load', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-14370
HDFS,HDFS-14366,[Improve HDFS append performance],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-14366
HDFS,HDFS-14308,[DFSStripedInputStream curStripeBuf is not freed by unbuffer()],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-14308
HDFS,HDFS-14295,[Add Threadpool for DataTransfers],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-14295
HDFS,HDFS-14201,[Ability to disallow safemode NN to become active],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-14201
HDFS,HDFS-14171,[Performance improvement in Tailing EditLog],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-14171
HDFS,HDFS-14112,[Avoid recursive call to external authorizer for getContentSummary.],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-14112
HDFS,HDFS-14111,[hdfsOpenFile on HDFS causes unnecessary IO from file offset 0],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-14111
HDFS,HDFS-13977,[NameNode can kill itself if it tries to send too many txns to a QJM simultaneously],"['sc-load', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HDFS-13977
HDFS,HDFS-13872,[Only some protocol methods should perform msync wait],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-13872
HDFS,HDFS-13821,[RBF: Add dfs.federation.router.mount-table.cache.enable so that users can disable cache],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-13821
HDFS,HDFS-13794,[[PROVIDED Phase 2] Teach BlockAliasMap.Writer `remove` method.],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-13794
HDFS,HDFS-13780,[Postpone NameNode state discovery in ObserverReadProxyProvider until the first real RPC call.],"['sc-clus', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-13780
HDFS,HDFS-13768,[Adding replicas to volume map makes DataNode start slowly],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-13768
HDFS,HDFS-13703,[Avoid allocation of CorruptedBlocks hashmap when no corrupted blocks are hit],"['sc-load', 'rc-bloat-waste']",https://issues.apache.org/jira/browse/HDFS-13703
HDFS,HDFS-13702,[Remove HTrace hooks from DFSClient to reduce CPU usage],"['sc-load', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-13702
HDFS,HDFS-13694,[Making md5 computing being in parallel with image loading],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-13694
HDFS,HDFS-13693,[Remove unnecessary search in INodeDirectory.addChild during image loading],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-13693
HDFS,HDFS-13692,[StorageInfoDefragmenter floods log when compacting StorageInfo TreeSet],"['sc-clus', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-13692
HDFS,HDFS-13136,[Avoid taking FSN lock while doing group member lookup for FSD permission check],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-13136
HDFS,HDFS-13122,[Tailing edits should not update quota counts on ObserverNode],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-13122
HDFS,HDFS-13039,[StripedBlockReader#createBlockReader leaks socket on IOException],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-13039
HDFS,HDFS-12998,[SnapshotDiff - Provide an iterator-based listing API for calculating snapshotDiff],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-12998
HDFS,HDFS-12947,[Limit the number of Snapshots allowed to be created for a Snapshottable Directory],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-12947
HDFS,HDFS-12914,[Block report leases cause missing blocks until next report],"['sc-fail', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-12914
HDFS,HDFS-12866,[Recursive delete of a large directory or snapshot makes namenode unresponsive],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-12866
HDFS,HDFS-12802,[RBF: Control MountTableResolver cache size],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-12802
HDFS,HDFS-12777,[[READ] Reduce memory and CPU footprint for PROVIDED volumes.],"['sc-data', 'rc-bloat-opt']",https://issues.apache.org/jira/browse/HDFS-12777
HDFS,HDFS-12749,[DN may not send block report to NN after NN restart],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-12749
HDFS,HDFS-12748,[NameNode memory leak when accessing webhdfs GETHOMEDIRECTORY],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-12748
HDFS,HDFS-12528,[Add an option to not disable short-circuit reads on failures],"['sc-load', 'rc-logic-race']",https://issues.apache.org/jira/browse/HDFS-12528
HDFS,HDFS-11661,[GetContentSummary uses excessive amounts of memory],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HDFS-11661
HDFS,HDFS-11384,[Add option for balancer to disperse getBlocks calls to avoid NameNode's rpc.CallQueueLength spike],"['sc-clus', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-11384
HDFS,HDFS-11225,[NameNode crashed because deleteSnapshot held FSNamesystem lock too long],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-11225
HDFS,HDFS-10477,[Stop decommission a rack of DataNodes caused NameNode fail over to standby],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-10477
HDFS,HDFS-9668,[Optimize the locking in FsDatasetImpl],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-9668
HDFS,HDFS-8791,[block ID-based DN storage layout can be very slow for datanode on ext4],"['sc-load', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-8791
HDFS,HDFS-7276,[Limit the number of byte arrays used by DFSOutputStream],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-7276
HDFS,HDFS-7213,[processIncrementalBlockReport performance degradation],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-7213
HDFS,HDFS-6658,[Namenode memory optimization - Block replicas list ],"['sc-data', 'rc-bloat-opt']",https://issues.apache.org/jira/browse/HDFS-6658
HDFS,HDFS-6425,[Large postponedMisreplicatedBlocks has impact on blockReport latency],"['sc-fail', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-6425
HDFS,HDFS-6214,[Webhdfs has poor throughput for files >2GB],"['sc-data', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-6214
HDFS,HDFS-6102,[Lower the default maximum items per directory to fix PB fsimage loading],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HDFS-6102
HDFS,HDFS-6080,[Improve NFS gateway performance by making rtmax and wtmax configurable],"['sc-data', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-6080
HDFS,HDFS-5790,[LeaseManager.findPath is very slow when many leases need recovery],"['sc-load', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-5790
HDFS,HDFS-5788,[listLocatedStatus response can be very large],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-5788
HDFS,HDFS-5757,[refreshNodes with many nodes at the same time could slow down NN],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-5757
HDFS,HDFS-5461,[fallback to non-ssr(local short circuit reads) while oom detected],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-5461
HDFS,HDFS-5364,[Add OpenFileCtx cache],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-5364
HDFS,HDFS-5341,[Reduce fsdataset lock duration during directory scanning.],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-5341
HDFS,HDFS-5248,[Checkpointing fails in uploading the Image to the Namenode if the merge requires more than 10 hours in secure cluster],"['sc-data', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-5248
HDFS,HDFS-5153,[Datanode should send block reports for each storage in a separate message],"['sc-data', 'rc-compute-sync', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HDFS-5153
HDFS,HDFS-4992,[Make balancer's thread count configurable],"['sc-data', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-4992
HDFS,HDFS-4937,[ReplicationMonitor can infinite-loop in BlockPlacementPolicyDefault#chooseRandom()],"['sc-clus', 'rc-logic-race']",https://issues.apache.org/jira/browse/HDFS-4937
HDFS,HDFS-4515,[ReplicaMap thread-safe synchronization lead to a large number of threads blocking],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-4515
HDFS,HDFS-4479,[logSync() with the FSNamesystem lock held in commitBlockSynchronization],"['sc-load', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-4479
HDFS,HDFS-4477,[Secondary namenode may retain old tokens],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-4477
HDFS,HDFS-4183,[Throttle block recovery],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-4183
HDFS,HDFS-4161,[HDFS keeps a thread open for every file writer],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-4161
HDFS,HDFS-4075,[Reduce recommissioning overhead],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-4075
HDFS,HDFS-3998,[Speed up fsck],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-3998
HDFS,HDFS-3990,[NN's health report has severe performance problems],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-3990
HDFS,HDFS-3906,[QJM: quorum timeout on failover with large log segment],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-3906
HDFS,HDFS-3646,[LeaseRenewer can hold reference to inactive DFSClient instances forever],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-3646
HDFS,HDFS-3545,[DFSClient leak due to malfunctioning of FileSystem Cache],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HDFS-3545
HDFS,HDFS-3373,[FileContext HDFS implementation can leak socket caches],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-3373
HDFS,HDFS-2982,[Startup performance suffers when there are many edit log segments],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HDFS-2982
HDFS,HDFS-2938,[Recursive delete of a large directory makes namenode unresponsive],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-2938
HDFS,HDFS-2495,[Increase granularity of write operations in ReplicationMonitor thus reducing contention for write lock],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-2495
HDFS,HDFS-2494,"[[webhdfs] When Getting the file using OP=OPEN with DN http address, ESTABLISHED sockets are growing.]","['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-2494
HDFS,HDFS-2379,[0.20: Allow block reports to proceed without holding FSDataset lock],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-2379
HDFS,HDFS-1840,[Terminate LeaseChecker when all writing files are closed.],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-1840
HDFS,HDFS-1836,[Thousand of CLOSE_WAIT socket ],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HDFS-1836
HDFS,HDFS-1104,[Fsck triggers full GC on NameNode],"['sc-data', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-1104
HDFS,HDFS-1070,[Speedup NameNode image loading and saving by storing local file names],"['sc-data', 'rc-bloat-opt']",https://issues.apache.org/jira/browse/HDFS-1070
HDFS,HDFS-946,[NameNode should not return full path name when lisitng a directory or getting the status of a file],"['sc-load', 'rc-bloat-opt']",https://issues.apache.org/jira/browse/HDFS-946
HDFS,HDFS-918,[Use single Selector and small thread pool to replace many instances of BlockSender for reads],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-918
HDFS,HDFS-767,[Job failure due to BlockMissingException],"['sc-fail', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-767
HDFS,HDFS-611,[Heartbeats times from Datanodes increase when there are plenty of blocks to delete],"['sc-data', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HDFS-611
HDFS,HDFS-395,[DFS Scalability: Incremental block reports],"['sc-data', 'rc-compute-app']",https://issues.apache.org/jira/browse/HDFS-395
HDFS,HDFS-374,[HDFS needs to support a very large number of open files.],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-374
HDFS,HDFS-285,[limit concurrent connections(data serving thread) in one datanode],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-285
HDFS,HDFS-262,"[On a busy cluster, it is possible for the client to believe it cannot fetch a block when the client or datanodes are running slowly]","['sc-load', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HDFS-262
HDFS,HDFS-162,"[DataNode fails to deliver blocks, holds thousands of open socket connections]","['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HDFS-162
HADOOP,HADOOP-18347,[Restrict vectoredIO threadpool to reduce memory pressure],"['sc-data', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-18347
HADOOP,HADOOP-17195,[Intermittent OutOfMemory error while performing hdfs CopyFromLocal to abfs],"['sc-data', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-17195
HADOOP,HADOOP-18324,[Interrupting RPC Client calls can lead to thread exhaustion],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-18324
HADOOP,HADOOP-16850,[Support getting thread info from thread group for JvmMetrics to improve the performance],"['sc-load', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-16850
HADOOP,HADOOP-16452,[Increase ipc.maximum.data.length default from 64MB to 128MB],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HADOOP-16452
HADOOP,HADOOP-16435,[RpcMetrics should not be retained forever],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-16435
HADOOP,HADOOP-16385,"[Namenode crashes with ""RedundancyMonitor thread received Runtime exception""]","['sc-fail', 'rc-logic-race']",https://issues.apache.org/jira/browse/HADOOP-16385
HADOOP,HADOOP-16278,"[With S3A Filesystem, Long Running services End up Doing lot of GC and eventually die]","['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-16278
HADOOP,HADOOP-16248,[MutableQuantiles leak memory under heavy load],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HADOOP-16248
HADOOP,HADOOP-16242,[ABFS: add bufferpool to AbfsOutputStream],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-16242
HADOOP,HADOOP-16228,[Throwing OOM exception for ListStatus (v2) when using S3A with non S3-compatible service],"['sc-data', 'rc-unbound-temporary']",https://issues.apache.org/jira/browse/HADOOP-16228
HADOOP,HADOOP-15813,[Enable more reliable SSL connection reuse],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-15813
HADOOP,HADOOP-15696,[KMS performance regression due to too many open file descriptors after Jetty migration],"['sc-load', 'rc-unbound-os']",https://issues.apache.org/jira/browse/HADOOP-15696
HADOOP,HADOOP-15565,[ViewFileSystem.close doesn't close child filesystems and causes FileSystem objects leak.],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-15565
HADOOP,HADOOP-15358,[SFTPConnectionPool connections leakage],"['sc-data', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-15358
HADOOP,HADOOP-14727,[Socket not closed properly when reading Configurations with BlockReaderRemote],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-14727
HADOOP,HADOOP-14600,[LocatedFileStatus constructor forces RawLocalFS to exec a process to get the permissions],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-14600
HADOOP,HADOOP-14412,[HostsFileReader#getHostDetails is very expensive on large clusters],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HADOOP-14412
HADOOP,HADOOP-14376,[Memory leak when reading a compressed file using the native library],"['sc-load', 'rc-logic-leak']",https://issues.apache.org/jira/browse/HADOOP-14376
HADOOP,HADOOP-14369,[NetworkTopology calls expensive toString() when logging],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HADOOP-14369
HADOOP,HADOOP-14071,[S3a: Failed to reset the request input stream],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-14071
HADOOP,HADOOP-14028,[3A BlockOutputStreams doesn't delete temporary files in multipart uploads or handle part upload failures],"['sc-data', 'rc-bloat-waste']",https://issues.apache.org/jira/browse/HADOOP-14028
HADOOP,HADOOP-13403,[AzureNativeFileSystem rename/delete performance improvements],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-13403
HADOOP,HADOOP-12707,"[key of FileSystem inner class Cache contains UGI.hascode which uses the default hascode method, leading to the memory leak with Proxy Users]","['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HADOOP-12707
HADOOP,HADOOP-12376,[S3NInputStream.close() downloads the remaining bytes of the object from S3],"['sc-data', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-12376
HADOOP,HADOOP-12173,[NetworkTopology#add calls NetworkTopology#toString always],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HADOOP-12173
HADOOP,HADOOP-12107,[long running apps may have a huge number of StatisticsData instances under FileSystem],"['sc-load', 'rc-unbound-persistent']",https://issues.apache.org/jira/browse/HADOOP-12107
HADOOP,HADOOP-12054,[RPC client should not retry for InvalidToken exceptions],"['sc-fail', 'rc-logic-corner']",https://issues.apache.org/jira/browse/HADOOP-12054
HADOOP,HADOOP-11891,[OsSecureRandom should lazily fill its reservoir],"['sc-load', 'rc-bloat-waste']",https://issues.apache.org/jira/browse/HADOOP-11891
HADOOP,HADOOP-6713,[The RPC server Listener thread is a scalability bottleneck],"['sc-load', 'rc-compute-cross']",https://issues.apache.org/jira/browse/HADOOP-6713
HADOOP,HADOOP-4061,[Large number of decommission freezes the Namenode],"['sc-clus', 'rc-compute-sync']",https://issues.apache.org/jira/browse/HADOOP-4061
HADOOP,HADOOP-1073,[DFS Scalability: high CPU usage in choosing replication targets and file open],"['sc-clus', 'rc-compute-app']",https://issues.apache.org/jira/browse/HADOOP-1073
